created_date,transaction_id,transaction_type,transaction_amount,user_id,first_login_date
6/17/2023,GDP23061732334491E,ewallet,20833.33333,66087401,2/23/2023
6/17/2023,GDP23061732334492E,ewallet,20833.33333,66087401,2/23/2023
6/17/2023,GDP23061732334505E,ewallet,41666.66667,66087401,2/23/2023
6/17/2023,GDP23061732334507E,ewallet,41666.66667,66087401,2/23/2023
6/17/2023,GDP23061732334510E,ewallet,41666.66667,66087401,2/23/2023
6/17/2023,GDP23061732334514E,ewallet,41666.66667,66087401,2/23/2023
6/17/2023,GDP23061732334516E,ewallet,125000,66087401,2/23/2023
6/17/2023,GDP23061732334605E,ewallet,208333.3333,66087401,2/23/2023
6/16/2023,GDP23061632333257G,google,9693.75,66112272,6/16/2023
6/3/2023,GDP23060332248650E,ewallet,208333.3333,61438456,10/9/2020
6/3/2023,GDP23060332251112E,ewallet,4166.666667,61438456,10/9/2020
6/3/2023,GDP23060332248759E,ewallet,208333.3333,8812776,10/10/2020
6/12/2023,GDP23061232307887E,ewallet,8333.333333,61916117,12/11/2020
6/12/2023,GDP23061232307883E,ewallet,208333.3333,61916117,12/11/2020
6/10/2023,GDP23061032295087E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295085E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295088E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295091E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295093E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295094E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295099E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295095E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295101E,ewallet,41666.66667,61916117,12/11/2020
6/10/2023,GDP23061032295097E,ewallet,41666.66667,61916117,12/11/2020
6/24/2023,GDP23062432385622A,apple,48860.41667,66260070,5/6/2023
6/25/2023,GDP23062532391327A,apple,48860.41667,66260070,5/6/2023
6/27/2023,GDP23062732403575A,apple,9693.75,66260070,5/6/2023
6/25/2023,GDP23062532387216A,apple,9693.75,66260070,5/6/2023
6/24/2023,GDP23062432385651A,apple,9693.75,66260070,5/6/2023
6/24/2023,GDP23062432384239A,apple,9693.75,66260070,5/6/2023
6/26/2023,GDP23062632394227A,apple,9693.75,66260070,5/6/2023
6/28/2023,GDP23062832407290A,apple,9693.75,66260070,5/6/2023
6/29/2023,GDP23062932413777A,apple,9693.75,66260070,5/6/2023
6/23/2023,GDP23062332379550A,apple,19485.41667,66260070,5/6/2023
6/3/2023,GDP23060332248218E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248219E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248225E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248222E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248228E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248230E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248234E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248242E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248248E,ewallet,41666.66667,66174545,4/14/2023
6/3/2023,GDP23060332248250E,ewallet,41666.66667,66174545,4/14/2023
6/6/2023,GDP23060632262444E,ewallet,41666.66667,66174545,4/14/2023
6/6/2023,GDP23060632262450E,ewallet,41666.66667,66174545,4/14/2023
6/7/2023,GDP23060732272134E,ewallet,41666.66667,66174545,4/14/2023
6/9/2023,GDP23060932287617E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293558E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293566E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293568E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293571E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293576E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293579E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293581E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293591E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293587E,ewallet,41666.66667,66174545,4/14/2023
6/10/2023,GDP23061032293594E,ewallet,41666.66667,66174545,4/14/2023
6/11/2023,GDP23061132298529E,ewallet,41666.66667,66174545,4/14/2023
6/13/2023,GDP23061332310192E,ewallet,41666.66667,66174545,4/14/2023
6/13/2023,GDP23061332310194E,ewallet,41666.66667,66174545,4/14/2023
6/14/2023,GDP23061432316167E,ewallet,41666.66667,66174545,4/14/2023
6/8/2023,GDP23060832278355E,ewallet,125000,66174545,4/14/2023
6/2/2023,GDP23060232243746E,ewallet,208333.3333,66174545,4/14/2023
6/4/2023,GDP23060432252638E,ewallet,208333.3333,66174545,4/14/2023
6/4/2023,GDP23060432252642E,ewallet,208333.3333,66174545,4/14/2023
6/5/2023,GDP23060532255537E,ewallet,208333.3333,66174545,4/14/2023
6/5/2023,GDP23060532260760E,ewallet,208333.3333,66174545,4/14/2023
6/12/2023,GDP23061232304479E,ewallet,208333.3333,66174545,4/14/2023
6/1/2023,GDP23060132238100E,ewallet,416666.6667,66174545,4/14/2023
6/15/2023,GDP23061532321349E,ewallet,41666.66667,66174545,4/14/2023
6/16/2023,GDP23061632327820E,ewallet,208333.3333,66174545,4/14/2023
6/16/2023,GDP23061632328279E,ewallet,208333.3333,66174545,4/14/2023
6/16/2023,GDP23061632328286E,ewallet,125000,66174545,4/14/2023
6/29/2023,GDP23062932414959E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381275E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381280E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381282E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381278E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381285E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381291E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381292E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381290E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381289E,ewallet,41666.66667,66174545,4/14/2023
6/24/2023,GDP23062432381284E,ewallet,41666.66667,66174545,4/14/2023
6/22/2023,GDP23062232368469E,ewallet,41666.66667,66174545,4/14/2023
6/22/2023,GDP23062232368475E,ewallet,41666.66667,66174545,4/14/2023
6/20/2023,GDP23062032353998E,ewallet,41666.66667,66174545,4/14/2023
6/20/2023,GDP23062032354004E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336072E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336079E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336082E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336086E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336088E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336094E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336103E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336107E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336114E,ewallet,41666.66667,66174545,4/14/2023
6/17/2023,GDP23061732336112E,ewallet,41666.66667,66174545,4/14/2023
6/21/2023,GDP23062132362354E,ewallet,41666.66667,66174545,4/14/2023
6/26/2023,GDP23062632393904E,ewallet,208333.3333,66174545,4/14/2023
6/22/2023,GDP23062232368463E,ewallet,208333.3333,66174545,4/14/2023
6/19/2023,GDP23061932351683E,ewallet,208333.3333,66174545,4/14/2023
6/19/2023,GDP23061932351689E,ewallet,208333.3333,66174545,4/14/2023
6/19/2023,GDP23061932345589E,ewallet,208333.3333,66174545,4/14/2023
6/19/2023,GDP23061932345590E,ewallet,208333.3333,66174545,4/14/2023
6/18/2023,GDP23061832341643E,ewallet,208333.3333,66174545,4/14/2023
6/18/2023,GDP23061832341647E,ewallet,208333.3333,66174545,4/14/2023
6/10/2023,GDP23061032293238E,ewallet,41666.66667,22125126,9/12/2020
6/13/2023,GDP23061332311556C,card,20833.33333,65423095,9/28/2022
6/27/2023,GDP23062732400750G,google,19485.41667,66553993,6/27/2023
6/14/2023,GDP23061432315736E,ewallet,83333.33333,61690738,10/31/2020
6/14/2023,GDP23061432315795E,ewallet,8333.333333,61690738,10/31/2020
6/14/2023,GDP23061432317593G,google,9693.75,58048661,12/19/2020
6/10/2023,GDP23061032295232G,google,9693.75,58048661,12/19/2020
6/11/2023,GDP23061132298368G,google,9693.75,58048661,12/19/2020
6/12/2023,GDP23061232302520G,google,9693.75,58048661,12/19/2020
6/13/2023,GDP23061332308086G,google,9693.75,58048661,12/19/2020
6/13/2023,GDP23061332308122G,google,48860.41667,58048661,12/19/2020
6/15/2023,GDP23061532321050G,google,9693.75,58048661,12/19/2020
6/3/2023,GDP23060332247644C,card,41666.66667,63016888,5/31/2021
6/7/2023,GDP23060732274302C,card,20833.33333,66435539,6/7/2023
6/1/2023,GDP23060132240931C,card,83333.33333,66266872,5/8/2023
6/4/2023,GDP23060432251200C,card,20833.33333,66266872,5/8/2023
6/9/2023,GDP23060932290424C,card,20833.33333,66266872,5/8/2023
6/10/2023,GDP23061032295995C,card,20833.33333,66266872,5/8/2023
6/11/2023,GDP23061132297021C,card,20833.33333,66266872,5/8/2023
6/6/2023,GDP23060632267730C,card,41666.66667,66266872,5/8/2023
6/10/2023,GDP23061032296231C,card,4166.666667,66266872,5/8/2023
6/13/2023,GDP23061332312510C,card,8333.333333,66266872,5/8/2023
6/1/2023,GDP23060132240935C,card,8333.333333,66266872,5/8/2023
6/8/2023,GDP23060832282477C,card,8333.333333,66266872,5/8/2023
6/10/2023,GDP23061032296226C,card,8333.333333,66266872,5/8/2023
6/12/2023,GDP23061232306746C,card,8333.333333,66266872,5/8/2023
6/14/2023,GDP23061432318705C,card,8333.333333,66266872,5/8/2023
6/15/2023,GDP23061532324864C,card,8333.333333,66266872,5/8/2023
6/27/2023,GDP23062732404955C,card,8333.333333,66266872,5/8/2023
6/23/2023,GDP23062332379244C,card,8333.333333,66266872,5/8/2023
6/19/2023,GDP23061932350291C,card,8333.333333,66266872,5/8/2023
6/20/2023,GDP23062032357601C,card,8333.333333,66266872,5/8/2023
6/21/2023,GDP23062132365367C,card,8333.333333,66266872,5/8/2023
6/29/2023,GDP23062932418814C,card,8333.333333,66266872,5/8/2023
6/30/2023,GDP23063032425215C,card,8333.333333,66266872,5/8/2023
6/22/2023,GDP23062232371988C,card,4166.666667,66266872,5/8/2023
6/28/2023,GDP23062832412053C,card,8333.333333,66266872,5/8/2023
6/24/2023,GDP23062432385314C,card,8333.333333,66266872,5/8/2023
6/18/2023,GDP23061832343774C,card,8333.333333,66266872,5/8/2023
6/22/2023,GDP23062232371975C,card,8333.333333,66266872,5/8/2023
6/22/2023,GDP23062232371981C,card,8333.333333,66266872,5/8/2023
6/25/2023,GDP23062532386536C,card,8333.333333,66266872,5/8/2023
6/2/2023,GDP23060232244555C,card,83333.33333,66408310,5/28/2023
6/2/2023,GDP23060232245702C,card,83333.33333,66408310,5/28/2023
6/1/2023,GDP23060132240325C,card,20833.33333,66408310,5/28/2023
6/3/2023,GDP23060332249022C,card,20833.33333,66408310,5/28/2023
6/3/2023,GDP23060332249945C,card,20833.33333,66408310,5/28/2023
6/12/2023,GDP23061232306980C,card,20833.33333,66408310,5/28/2023
6/2/2023,GDP23060232245707C,card,41666.66667,66408310,5/28/2023
6/3/2023,GDP23060332249931C,card,41666.66667,66408310,5/28/2023
6/11/2023,GDP23061132298380C,card,41666.66667,66408310,5/28/2023
6/2/2023,GDP23060232244529C,card,208333.3333,66408310,5/28/2023
6/2/2023,GDP23060232245794C,card,208333.3333,66408310,5/28/2023
6/3/2023,GDP23060332249015C,card,208333.3333,66408310,5/28/2023
6/9/2023,GDP23060932285394C,card,208333.3333,66408310,5/28/2023
6/9/2023,GDP23060932285461C,card,208333.3333,66408310,5/28/2023
6/9/2023,GDP23060932288448C,card,208333.3333,66408310,5/28/2023
6/11/2023,GDP23061132297398C,card,208333.3333,66408310,5/28/2023
6/11/2023,GDP23061132297401C,card,208333.3333,66408310,5/28/2023
6/11/2023,GDP23061132298371C,card,208333.3333,66408310,5/28/2023
6/1/2023,GDP23060132240711C,card,416666.6667,66408310,5/28/2023
6/7/2023,GDP23060732270133C,card,416666.6667,66408310,5/28/2023
6/15/2023,GDP23061532324248C,card,416666.6667,66408310,5/28/2023
6/5/2023,GDP23060532258930E,ewallet,208333.3333,66408310,5/28/2023
6/5/2023,GDP23060532259291E,ewallet,208333.3333,66408310,5/28/2023
6/14/2023,GDP23061432318032E,ewallet,416666.6667,66408310,5/28/2023
6/23/2023,GDP23062332374235C,card,83333.33333,66408310,5/28/2023
6/22/2023,GDP23062232367614C,card,41666.66667,66408310,5/28/2023
6/22/2023,GDP23062232367628C,card,41666.66667,66408310,5/28/2023
6/22/2023,GDP23062232367586C,card,208333.3333,66408310,5/28/2023
6/18/2023,GDP23061832343926C,card,208333.3333,66408310,5/28/2023
6/18/2023,GDP23061832343976C,card,208333.3333,66408310,5/28/2023
6/23/2023,GDP23062332374232C,card,208333.3333,66408310,5/28/2023
6/27/2023,GDP23062732402791E,ewallet,208333.3333,66408310,5/28/2023
6/15/2023,GDP23061532322103G,google,9693.75,66174490,4/14/2023
6/30/2023,GDP23063032423597E,ewallet,208333.3333,66174568,4/14/2023
6/30/2023,GDP23063032423450E,ewallet,208333.3333,66174568,4/14/2023
6/26/2023,GDP23062632397615A,apple,9693.75,66551987,6/26/2023
6/26/2023,GDP23062632395302C,card,41666.66667,62503345,3/13/2021
6/24/2023,GDP23062432385346C,card,41666.66667,62503345,3/13/2021
6/28/2023,GDP23062832407571C,card,41666.66667,62503345,3/13/2021
6/23/2023,GDP23062332373432C,card,208333.3333,62503345,3/13/2021
6/23/2023,GDP23062332373262C,card,208333.3333,62503345,3/13/2021
6/23/2023,GDP23062332373323C,card,208333.3333,62503345,3/13/2021
6/4/2023,GDP23060432253815E,ewallet,83333.33333,7991753,4/25/2021
6/11/2023,GDP23061132298181E,ewallet,4166.666667,7991753,4/25/2021
6/4/2023,GDP23060432253818E,ewallet,208333.3333,7991753,4/25/2021
6/12/2023,GDP23061232304176E,ewallet,208333.3333,65258151,7/30/2022
6/14/2023,GDP23061432315221E,ewallet,208333.3333,65258151,7/30/2022
6/14/2023,GDP23061432315233E,ewallet,208333.3333,65258151,7/30/2022
6/14/2023,GDP23061432315399E,ewallet,208333.3333,65258151,7/30/2022
6/14/2023,GDP23061432315426E,ewallet,208333.3333,65258151,7/30/2022
6/29/2023,GDP23062932413408E,ewallet,41666.66667,65258151,7/30/2022
6/17/2023,GDP23061732338109E,ewallet,41666.66667,65258151,7/30/2022
6/26/2023,GDP23062632395578E,ewallet,208333.3333,65258151,7/30/2022
6/26/2023,GDP23062632394668E,ewallet,208333.3333,65258151,7/30/2022
6/26/2023,GDP23062632394686E,ewallet,208333.3333,65258151,7/30/2022
6/16/2023,GDP23061632331058E,ewallet,208333.3333,65258151,7/30/2022
6/16/2023,GDP23061632331068E,ewallet,208333.3333,65258151,7/30/2022
6/16/2023,GDP23061632331077E,ewallet,208333.3333,65258151,7/30/2022
6/30/2023,GDP23063032420908E,ewallet,208333.3333,65258151,7/30/2022
6/16/2023,GDP23061632329077E,ewallet,8333.333333,61019236,9/12/2020
6/19/2023,GDP23061932345816E,ewallet,8333.333333,61019236,9/12/2020
6/26/2023,GDP23062632394330E,ewallet,8333.333333,61019236,9/12/2020
6/24/2023,GDP23062432380250E,ewallet,8333.333333,61019236,9/12/2020
6/17/2023,GDP23061732334998E,ewallet,8333.333333,61019236,9/12/2020
6/18/2023,GDP23061832340651E,ewallet,8333.333333,61019236,9/12/2020
6/23/2023,GDP23062332377974E,ewallet,8333.333333,61019236,9/12/2020
6/25/2023,GDP23062532386610E,ewallet,8333.333333,61019236,9/12/2020
6/21/2023,GDP23062132365256A,apple,9693.75,64329818,6/14/2022
6/25/2023,GDP23062532391219C,card,20833.33333,65480390,10/17/2022
6/26/2023,GDP23062632394111C,card,20833.33333,65480390,10/17/2022
6/24/2023,GDP23062432380221C,card,41666.66667,65480390,10/17/2022
6/21/2023,GDP23062132361536C,card,8333.333333,65480390,10/17/2022
6/19/2023,GDP23061932345957C,card,8333.333333,65480390,10/17/2022
6/18/2023,GDP23061832344111C,card,8333.333333,65480390,10/17/2022
6/20/2023,GDP23062032352318C,card,8333.333333,65480390,10/17/2022
6/25/2023,GDP23062532391237C,card,8333.333333,65480390,10/17/2022
6/26/2023,GDP23062632394114C,card,8333.333333,65480390,10/17/2022
6/23/2023,GDP23062332377026C,card,208333.3333,65480390,10/17/2022
6/28/2023,GDP23062832409936C,card,4166.666667,64145900,3/21/2023
6/9/2023,GDP23060932290915A,apple,9693.75,66481950,6/9/2023
6/9/2023,GDP23060932290925A,apple,9693.75,66481950,6/9/2023
6/1/2023,GDP23060132241769E,ewallet,4166.666667,66299173,5/15/2023
6/2/2023,GDP23060232245946E,ewallet,4166.666667,66299173,5/15/2023
6/3/2023,GDP23060332248941E,ewallet,4166.666667,66299173,5/15/2023
6/10/2023,GDP23061032296654E,ewallet,4166.666667,66299173,5/15/2023
6/3/2023,GDP23060332249451E,ewallet,8333.333333,66299173,5/15/2023
6/3/2023,GDP23060332249815E,ewallet,8333.333333,66299173,5/15/2023
6/12/2023,GDP23061232307510E,ewallet,208333.3333,66299173,5/15/2023
6/19/2023,GDP23061932350965E,ewallet,20833.33333,66299173,5/15/2023
6/16/2023,GDP23061632332430E,ewallet,41666.66667,66299173,5/15/2023
6/19/2023,GDP23061932351519E,ewallet,41666.66667,66299173,5/15/2023
6/18/2023,GDP23061832340833E,ewallet,208333.3333,66299173,5/15/2023
6/9/2023,GDP23060932289017G,google,9693.75,66412909,5/29/2023
6/16/2023,GDP23061632330546E,ewallet,208333.3333,66174123,4/14/2023
6/1/2023,GDP23060132236266E,ewallet,83333.33333,66174123,4/14/2023
6/1/2023,GDP23060132236267E,ewallet,20833.33333,66174123,4/14/2023
6/1/2023,GDP23060132236269E,ewallet,4166.666667,66174123,4/14/2023
6/8/2023,GDP23060832277187E,ewallet,125000,66174123,4/14/2023
6/3/2023,GDP23060332247711E,ewallet,208333.3333,66174123,4/14/2023
6/24/2023,GDP23062432382667E,ewallet,41666.66667,66174123,4/14/2023
6/24/2023,GDP23062432382672E,ewallet,41666.66667,66174123,4/14/2023
6/23/2023,GDP23062332373305E,ewallet,208333.3333,66174123,4/14/2023
6/12/2023,GDP23061232307030E,ewallet,83333.33333,62357328,2/17/2021
6/12/2023,GDP23061232307247E,ewallet,20833.33333,62357328,2/17/2021
6/13/2023,GDP23061332310682E,ewallet,20833.33333,62357328,2/17/2021
6/11/2023,GDP23061132302325E,ewallet,4166.666667,62357328,2/17/2021
6/11/2023,GDP23061132297408E,ewallet,8333.333333,62357328,2/17/2021
6/22/2023,GDP23062232368489G,google,9693.75,66506857,6/22/2023
6/23/2023,GDP23062332379827G,google,9693.75,65347115,6/23/2023
6/15/2023,GDP23061532324259C,card,83333.33333,66088024,2/23/2023
6/11/2023,GDP23061132297982G,google,9693.75,66088024,2/23/2023
6/11/2023,GDP23061132300027G,google,9693.75,66088024,2/23/2023
6/14/2023,GDP23061432318757G,google,9693.75,66088024,2/23/2023
6/15/2023,GDP23061532325332G,google,9693.75,66088024,2/23/2023
6/28/2023,GDP23062832411510G,google,9693.75,66088024,2/23/2023
6/28/2023,GDP23062832411507G,google,19485.41667,66088024,2/23/2023
6/26/2023,GDP23062632396811G,google,19485.41667,66088024,2/23/2023
